pp,REPORT_DATE,CONTRACT_ID,DAY_PAST_DUE,DPD_GROUP,AMT_PRINCIPAL
9593,30.09.2023,LOAN_1780851471,0,0 days,"495,196"
9594,30.09.2023,LOAN_1781093653,0,0 days,"240,059"
9595,30.09.2023,LOAN_1780579013,0,0 days,"395,961"
9596,30.09.2023,LOAN_1780578372,0,0 days,"490,211"
9597,30.09.2023,LOAN_1780851873,0,0 days,"281,751"
9598,30.09.2023,LOAN_1780839694,0,0 days,"147,862"
9599,30.09.2023,LOAN_1780573997,0,0 days,"608,658"
9600,30.09.2023,LOAN_1780323331,0,0 days,"499,953"
9601,30.09.2023,LOAN_1780581136,0,0 days,"407,589"
9602,30.09.2023,LOAN_1780319258,0,0 days,"386,979"
9603,31.12.2023,LOAN_1780578813,0,0 days,"453,641"
9604,31.12.2023,LOAN_1780576250,0,0 days,"459,703"
9605,31.12.2023,LOAN_1780851873,0,0 days,"261,921"
9606,31.12.2023,LOAN_1780839694,0,0 days,"137,456"
9607,31.12.2023,LOAN_1781093653,0,0 days,"226,286"
9608,31.12.2023,LOAN_1780579013,0,0 days,"368,090"
9609,31.12.2023,LOAN_1781083570,0,0 days,"536,190"
9610,31.12.2023,LOAN_1780848364,0,0 days,"851,336"
9611,31.12.2023,LOAN_1780585495,8,1 - 30,"299,059"
9612,31.12.2023,LOAN_1780580919,0,0 days,"682,413"
9613,31.12.2023,LOAN_1780329684,0,0 days,"304,971"
9614,31.12.2023,LOAN_1780856222,0,0 days,"379,175"
9615,31.12.2023,LOAN_1780327811,0,0 days,"558,924"
9616,31.12.2023,LOAN_1780847319,0,0 days,"448,440"
9617,31.12.2023,LOAN_1780323457,0,0 days,"612,857"
9618,31.12.2023,LOAN_1780323469,0,0 days,"247,738"
9619,31.12.2023,LOAN_1780843529,0,0 days,"784,723"
9620,31.12.2023,LOAN_1780844607,0,0 days,"384,280"
9621,31.12.2023,LOAN_1780584183,0,0 days,"779,516"
9622,31.12.2023,LOAN_1780579558,0,0 days,"774,634"
9623,31.12.2023,LOAN_1780573151,0,0 days,"263,273"
9624,31.12.2023,LOAN_1778118125,0,0 days,"360,580"
9625,31.12.2023,LOAN_1780841070,0,0 days,"476,395"
9626,31.12.2023,LOAN_1780839368,0,0 days,"531,533"
9627,31.12.2023,LOAN_1780328436,0,0 days,"327,047"
9628,31.12.2023,LOAN_1780844749,0,0 days,"529,084"
9629,31.12.2023,LOAN_1767806416,0,0 days,"706,449"
9630,31.12.2023,LOAN_1780845216,37,31 - 60,"593,983"
9631,31.12.2023,LOAN_1780850405,0,0 days,"287,313"
9632,31.12.2023,LOAN_1781079150,0,0 days,"489,753"
9633,31.12.2023,LOAN_1780328363,0,0 days,"212,580"
9634,31.12.2023,LOAN_1780574117,0,0 days,"459,468"
9635,31.12.2023,LOAN_1780325354,0,0 days,"219,121"
9636,31.12.2023,LOAN_1781089054,0,0 days,"245,515"
9637,31.12.2023,LOAN_1780323919,0,0 days,"240,773"
9638,31.12.2023,LOAN_1780575788,0,0 days,"368,437"
9639,31.12.2023,LOAN_1780582692,0,0 days,"303,683"
9640,31.12.2023,LOAN_1780585137,0,0 days,"353,568"
9641,31.12.2023,LOAN_1780838797,0,0 days,"674,853"
9642,31.12.2023,LOAN_1780846679,0,0 days,"297,613"
9643,31.12.2023,LOAN_1780573997,0,0 days,"565,818"
9644,31.12.2023,LOAN_1780578372,0,0 days,"455,709"
9645,31.12.2023,LOAN_1780321095,0,0 days,"441,629"
9646,31.12.2023,LOAN_1780327030,0,0 days,"405,220"
9647,31.12.2023,LOAN_1780585709,0,0 days,"491,471"
9648,31.12.2023,LOAN_1781091745,0,0 days,"317,744"
9649,31.12.2023,LOAN_1780581537,0,0 days,"340,326"
9650,31.12.2023,LOAN_1774706351,0,0 days,"406,356"
9651,31.12.2023,LOAN_1780324698,0,0 days,"204,404"
9652,31.12.2023,LOAN_1780579846,0,0 days,"266,728"
9653,31.12.2023,LOAN_1780847052,397,180+,"954,749"
9654,31.12.2023,LOAN_1781083677,0,0 days,"572,270"
9655,31.12.2023,LOAN_1780576986,0,0 days,"271,061"
9656,31.12.2023,LOAN_1778106424,0,0 days,"620,572"
9657,31.12.2023,LOAN_1780848733,0,0 days,"434,730"
9658,31.12.2023,LOAN_1780323331,0,0 days,"461,366"
9659,30.06.2023,LOAN_1778106424,0,0 days,"713,746"
9660,30.06.2023,LOAN_1780848364,0,0 days,"939,033"
9661,30.06.2023,LOAN_1780851873,0,0 days,"301,247"
9662,30.06.2023,LOAN_1781083677,0,0 days,"654,608"
9663,30.06.2023,LOAN_1774706351,0,0 days,"467,367"
9664,30.06.2023,LOAN_1780321095,0,0 days,"495,242"
9665,30.06.2023,LOAN_1780851933,0,0 days,"636,484"
9666,30.06.2023,LOAN_1780848733,6,1 - 30,"510,630"
9667,30.06.2023,LOAN_1780576986,0,0 days,"308,910"
9668,30.06.2023,LOAN_1780325821,0,0 days,"303,048"
9669,30.06.2023,LOAN_1767806416,0,0 days,"756,090"
9670,30.06.2023,LOAN_1780324698,0,0 days,"235,094"
9671,30.06.2023,LOAN_1781090985,0,0 days,"278,093"
9672,30.06.2023,LOAN_1780576250,0,0 days,"528,724"
9673,30.06.2023,LOAN_1780847319,0,0 days,"512,057"
9674,30.06.2023,LOAN_1780843529,0,0 days,"839,166"
9675,30.06.2023,LOAN_1780844607,0,0 days,"441,977"
9676,30.06.2023,LOAN_1780320345,0,0 days,"322,468"
9677,30.06.2023,LOAN_1780325354,0,0 days,"252,021"
9678,30.06.2023,LOAN_1780580919,0,0 days,"753,535"
9679,30.06.2023,LOAN_1780323331,0,0 days,"552,095"
9680,30.06.2023,LOAN_1780851245,0,0 days,"227,695"
9681,30.06.2023,LOAN_1780327030,0,0 days,"459,497"
9682,30.06.2023,LOAN_1780585495,0,0 days,"315,912"
9683,30.06.2023,LOAN_1780845752,0,0 days,"224,750"
9684,30.06.2023,LOAN_1780838797,0,0 days,"772,456"
9685,30.06.2023,LOAN_1781089054,0,0 days,"262,557"
9686,30.06.2023,LOAN_1780585709,0,0 days,"565,404"
9687,30.06.2023,LOAN_1780324939,0,0 days,"481,992"
9688,30.06.2023,LOAN_1780574551,38,31 - 60,"859,568"
9689,31.03.2023,LOAN_1780841070,0,0 days,"582,856"
9690,31.03.2023,LOAN_1780327811,0,0 days,"683,828"
9691,31.03.2023,LOAN_1780582359,0,0 days,"733,981"
9692,31.03.2023,LOAN_1780842465,0,0 days,"529,810"
9693,31.03.2023,LOAN_1780856222,0,0 days,"463,911"
9694,31.03.2023,LOAN_1780317683,0,0 days,"483,313"
9695,31.03.2023,LOAN_1780320345,0,0 days,"342,971"
9696,31.03.2023,LOAN_1781093653,0,0 days,"266,926"
9697,31.03.2023,LOAN_1780846679,0,0 days,"364,121"
9698,31.03.2023,LOAN_1780576986,0,0 days,"327,394"
9699,31.03.2023,LOAN_1780324698,0,0 days,"250,083"
9700,31.03.2023,LOAN_1780845313,0,0 days,"276,134"
9701,31.03.2023,LOAN_1780847319,0,0 days,"541,724"
9702,31.03.2023,LOAN_1780851245,0,0 days,"239,185"
9703,31.03.2023,LOAN_1749606125,0,0 days,"313,193"
9704,31.03.2023,LOAN_1780320045,0,0 days,"358,981"
9705,31.03.2023,LOAN_1780578372,0,0 days,"557,547"
9706,31.03.2023,LOAN_1780848308,0,0 days,"449,250"
9707,31.03.2023,LOAN_1780319760,0,0 days,"719,022"
9708,31.03.2023,LOAN_1781090985,0,0 days,"295,364"
9709,31.03.2023,LOAN_1780848364,0,0 days,"998,903"
9710,31.03.2023,LOAN_1780323457,0,0 days,"697,041"
9711,31.03.2023,LOAN_1780585495,0,0 days,"325,816"
9712,31.03.2023,LOAN_1780851933,0,0 days,"677,066"
9713,31.03.2023,LOAN_1780579616,0,0 days,"465,880"
9714,31.03.2023,LOAN_1780581136,0,0 days,"463,577"
9715,31.03.2023,LOAN_1780578615,0,0 days,"722,526"
9716,31.03.2023,LOAN_1778118125,0,0 days,"441,125"
9717,31.03.2023,LOAN_1780845572,0,0 days,"732,244"
9718,31.03.2023,LOAN_1780323537,0,0 days,"506,168"
9719,31.03.2023,LOAN_1781083570,0,0 days,"656,014"
9720,31.03.2023,LOAN_1780579558,0,0 days,"841,693"
9721,31.03.2023,LOAN_1780327030,0,0 days,"486,003"
9722,31.03.2023,LOAN_1780582876,0,0 days,"397,132"
9723,31.03.2023,LOAN_1780574062,0,0 days,"768,256"
9724,31.03.2023,LOAN_1781091745,0,0 days,"383,597"
9725,31.03.2023,LOAN_1774706351,0,0 days,"497,166"
9726,31.03.2023,LOAN_1781089054,0,0 days,"270,869"
9727,31.03.2023,LOAN_1780582692,0,0 days,"377,447"
9728,31.03.2023,LOAN_1780850405,0,0 days,"351,520"
9729,31.03.2023,LOAN_1780322222,0,0 days,"784,376"
9730,31.03.2023,LOAN_1780845216,0,0 days,"647,666"
9731,31.03.2023,LOAN_1778106424,0,0 days,"759,253"
9732,31.03.2023,LOAN_1780578668,0,0 days,"434,407"
9733,31.03.2023,LOAN_1780325657,0,0 days,"603,201"
9734,31.03.2023,LOAN_1780579013,0,0 days,"450,358"
9735,31.03.2023,LOAN_1780574297,0,0 days,"256,463"
9736,31.03.2023,LOAN_1780839694,0,0 days,"174,888"
9737,31.03.2023,LOAN_1780585709,0,0 days,"601,453"
9738,31.03.2023,LOAN_1780580919,0,0 days,"791,247"
9739,31.03.2023,LOAN_1780845752,0,0 days,"239,080"
9740,31.03.2023,LOAN_1780851196,0,0 days,"513,418"
9741,31.03.2023,LOAN_1780854522,0,0 days,"440,999"
9742,30.09.2023,LOAN_1780328363,0,0 days,"228,675"
9743,30.09.2023,LOAN_1780847319,0,0 days,"482,854"
9744,30.09.2023,LOAN_1780324939,8,1 - 30,"229,950"
9745,30.09.2023,LOAN_1767806416,0,0 days,"731,511"
9746,30.09.2023,LOAN_1780845216,0,0 days,"607,628"
9747,30.09.2023,LOAN_1780327811,0,0 days,"601,240"
9748,30.09.2023,LOAN_1780848733,0,0 days,"467,634"
9749,30.09.2023,LOAN_1780585495,7,1 - 30,"309,211"
9750,30.09.2023,LOAN_1780848604,0,0 days,"467,413"
9751,30.09.2023,LOAN_1780321095,0,0 days,"469,128"
9752,30.09.2023,LOAN_1780323469,0,0 days,"266,494"
9753,30.09.2023,LOAN_1780323919,0,0 days,"259,002"
9754,30.09.2023,LOAN_1781091745,0,0 days,"340,057"
9755,30.09.2023,LOAN_1774706351,0,0 days,"437,121"
9756,30.09.2023,LOAN_1780581537,0,0 days,"366,084"
9757,30.09.2023,LOAN_1780319760,0,0 days,"673,849"
9758,30.09.2023,LOAN_1780585709,0,0 days,"528,813"
9759,30.09.2023,LOAN_1780576250,0,0 days,"494,507"
9760,30.09.2023,LOAN_1780324698,0,0 days,"219,880"
9761,30.09.2023,LOAN_1780850405,0,0 days,"309,066"
9762,30.09.2023,LOAN_1780851933,0,0 days,"595,294"
9763,30.09.2023,LOAN_1780576986,0,0 days,"290,148"
9764,30.09.2023,LOAN_1780325354,0,0 days,"235,711"
9765,30.09.2023,LOAN_1780838797,0,0 days,"724,072"
9766,30.09.2023,LOAN_1780583768,7,1 - 30,"245,799"
9767,30.09.2023,LOAN_1780327030,0,0 days,"432,593"
9768,30.09.2023,LOAN_1780320045,0,0 days,"316,975"
9769,30.09.2023,LOAN_1780843529,0,0 days,"812,210"
9770,30.09.2023,LOAN_1780839368,0,0 days,"566,088"
9771,30.09.2023,LOAN_1780846679,0,0 days,"320,145"
9772,30.09.2023,LOAN_1780582359,0,0 days,"629,183"
9773,30.09.2023,LOAN_1758506146,0,0 days,"463,972"
9774,31.12.2023,LOAN_1780319258,0,0 days,"364,818"
9775,31.12.2023,LOAN_1780845752,0,0 days,"195,411"
9776,31.12.2023,LOAN_1780854522,7,1 - 30,"369,609"
9777,31.12.2023,LOAN_1780850604,0,0 days,"467,277"
9778,31.12.2023,LOAN_1780851933,0,0 days,"595,294"
9779,31.12.2023,LOAN_1780581136,0,0 days,"378,902"
9780,31.12.2023,LOAN_1780848308,0,0 days,"367,192"
9781,31.12.2023,LOAN_1780325821,0,0 days,"282,202"
9782,31.12.2023,LOAN_1780320045,0,0 days,"304,179"
9783,31.12.2023,LOAN_1780578615,0,0 days,"602,429"
9784,31.12.2023,LOAN_1780841303,0,0 days,"440,384"
9785,31.12.2023,LOAN_1780579616,0,0 days,"380,785"
9786,31.12.2023,LOAN_1780574062,0,0 days,"627,931"
9787,31.12.2023,LOAN_1780319760,0,0 days,"650,647"
9788,31.12.2023,LOAN_1780848604,0,0 days,"440,521"
9789,31.12.2023,LOAN_1780325487,0,0 days,"139,342"
9790,31.12.2023,LOAN_1780582359,0,0 days,"580,884"
9791,31.12.2023,LOAN_1758506146,0,0 days,"429,380"
9792,31.12.2023,LOAN_1780323537,0,0 days,"413,715"
9793,31.12.2023,LOAN_1780851471,0,0 days,"461,294"
9794,31.12.2023,LOAN_1780317683,0,0 days,"422,718"
9795,31.12.2022,LOAN_1780576986,0,0 days,"345,711"
9796,31.12.2022,LOAN_1780854522,0,0 days,"467,183"
9797,31.12.2022,LOAN_1780574551,0,0 days,"859,568"
9798,31.12.2022,LOAN_1780574117,0,0 days,"529,864"
9799,31.12.2022,LOAN_1780327030,0,0 days,"512,274"
9800,31.12.2022,LOAN_1780577392,0,0 days,"370,048"
9801,31.12.2022,LOAN_1780325657,0,0 days,"639,016"
9802,31.12.2022,LOAN_1780578668,0,0 days,"1,083,226"
9803,31.12.2022,LOAN_1780585137,0,0 days,"458,266"
9804,31.12.2022,LOAN_1780326027,0,0 days,"467,813"
9805,31.12.2022,LOAN_1780579013,0,0 days,"477,100"
9806,31.12.2022,LOAN_1780844749,0,0 days,"626,178"
9807,31.12.2022,LOAN_1780318485,9,1 - 30,"388,247"
9808,31.12.2022,LOAN_1780585709,0,0 days,"637,164"
9809,31.12.2022,LOAN_1780317683,0,0 days,"497,900"
9810,31.12.2022,LOAN_1781089054,0,0 days,"279,147"
9811,31.12.2022,LOAN_1780576957,0,0 days,"383,651"
9812,31.12.2022,LOAN_1780842397,0,0 days,"577,552"
9813,31.12.2022,LOAN_1780323331,0,0 days,"622,167"
9814,31.12.2022,LOAN_1780585495,0,0 days,"335,678"
9815,31.12.2022,LOAN_1778118125,0,0 days,"467,308"
9816,31.12.2022,LOAN_1780838306,0,0 days,"821,884"
9817,31.12.2022,LOAN_1780582876,0,0 days,"420,712"
9818,31.12.2022,LOAN_1780579739,9,1 - 30,"765,030"
9819,31.12.2022,LOAN_1780841303,0,0 days,"552,799"
9820,31.12.2022,LOAN_1780319258,0,0 days,"451,481"
9821,31.12.2022,LOAN_1780573151,0,0 days,"341,232"
9822,31.12.2022,LOAN_1780573997,0,0 days,"733,375"
9823,31.12.2022,LOAN_1767806416,0,0 days,"804,414"
9824,31.12.2022,LOAN_1780847319,0,0 days,"568,549"
9825,31.12.2022,LOAN_1780582692,0,0 days,"400,924"
9826,31.12.2022,LOAN_1780325821,0,0 days,"329,196"
9827,31.12.2022,LOAN_1772216147,0,0 days,"478,400"
9828,31.12.2022,LOAN_1780844607,0,0 days,"498,072"
9829,31.12.2022,LOAN_1780584183,0,0 days,"1,010,344"
9830,31.12.2022,LOAN_1780329684,0,0 days,"395,279"
9831,31.12.2022,LOAN_1780578372,0,0 days,"590,652"
9832,31.12.2022,LOAN_1780839694,0,0 days,"185,272"
9833,31.12.2022,LOAN_1780851873,0,0 days,"339,481"
9834,31.12.2022,LOAN_1781083677,0,0 days,"735,529"
9835,31.12.2022,LOAN_1780574493,0,0 days,"474,023"
9836,31.12.2022,LOAN_1781083854,0,0 days,"263,503"
9837,31.12.2022,LOAN_1780322222,0,0 days,"821,188"
9838,31.12.2022,LOAN_1777573125,0,0 days,"319,505"
9839,31.12.2022,LOAN_1780843529,0,0 days,"902,921"
9840,31.12.2022,LOAN_1780320345,0,0 days,"361,795"
9841,31.12.2022,LOAN_1780573014,0,0 days,"736,440"
9842,31.12.2022,LOAN_1780839103,0,0 days,"124,938"
9843,31.12.2022,LOAN_1780574062,0,0 days,"813,871"
9844,31.12.2022,LOAN_1780574297,0,0 days,"271,691"
9845,31.12.2022,LOAN_1780583768,0,0 days,"290,300"
9846,31.12.2022,LOAN_1780576172,0,0 days,"513,577"
9847,31.12.2022,LOAN_1780848364,0,0 days,"1,058,213"
9848,31.12.2022,LOAN_1780576250,0,0 days,"595,829"
9849,31.12.2022,LOAN_1780321095,0,0 days,"544,626"
9850,31.12.2022,LOAN_1780578615,0,0 days,"761,584"
9851,31.12.2022,LOAN_1780850604,0,0 days,"531,259"
9852,31.12.2022,LOAN_1780851196,0,0 days,"542,971"
9853,31.12.2022,LOAN_1780579846,0,0 days,"345,711"
9854,31.12.2022,LOAN_1749136150,0,0 days,"398,509"
9855,31.12.2022,LOAN_1781090985,0,0 days,"312,476"
9856,31.12.2022,LOAN_1780575788,0,0 days,"477,537"
9857,31.12.2022,LOAN_1780323469,0,0 days,"321,097"
9858,31.12.2022,LOAN_1780323457,0,0 days,"738,428"
9859,31.12.2022,LOAN_1780846679,0,0 days,"385,741"
9860,31.12.2022,LOAN_1780319760,0,0 days,"741,339"
9861,31.12.2022,LOAN_1780581537,0,0 days,"441,071"
9862,31.12.2022,LOAN_1780841070,0,0 days,"617,464"
9863,31.12.2022,LOAN_1780847052,32,31 - 60,"954,749"
9864,31.12.2022,LOAN_1780328436,0,0 days,"423,891"
9865,31.12.2022,LOAN_1780850405,0,0 days,"372,392"
9866,31.12.2022,LOAN_1781079150,0,0 days,"634,777"
9867,31.12.2022,LOAN_1780847682,0,0 days,"288,246"
9868,31.12.2022,LOAN_1780323537,0,0 days,"536,222"
9869,31.12.2022,LOAN_1781091745,0,0 days,"405,010"
9870,31.12.2022,LOAN_1781093653,0,0 days,"280,148"
9871,31.12.2022,LOAN_1780842465,0,0 days,"550,457"
9872,31.12.2022,LOAN_1780856222,0,0 days,"491,455"
9873,31.12.2022,LOAN_1780328363,0,0 days,"275,529"
9874,31.12.2022,LOAN_1761784125,0,0 days,"832,669"
9875,31.12.2022,LOAN_1780845572,0,0 days,"775,721"
9876,31.12.2022,LOAN_1758506146,0,0 days,"564,681"
9877,31.12.2022,LOAN_1778106424,0,0 days,"804,334"
9878,31.12.2022,LOAN_1780324939,0,0 days,"530,095"
9879,31.12.2022,LOAN_1780319694,0,0 days,"635,837"
9880,31.12.2022,LOAN_1780579616,0,0 days,"493,542"
9881,31.12.2022,LOAN_1780578813,0,0 days,"564,618"
9882,31.12.2022,LOAN_1780845752,0,0 days,"253,275"
9883,31.12.2022,LOAN_1780324698,0,0 days,"264,932"
9884,31.12.2022,LOAN_1780579558,0,0 days,"880,504"
9885,31.12.2022,LOAN_1780838797,0,0 days,"847,783"
9886,31.12.2022,LOAN_1780582359,0,0 days,"784,791"
9887,31.12.2022,LOAN_1780580919,0,0 days,"833,212"
9888,31.12.2022,LOAN_1780848733,0,0 days,"563,422"
9889,31.12.2022,LOAN_1780851471,0,0 days,"593,889"
9890,31.12.2022,LOAN_1780327811,0,0 days,"724,430"
9891,31.12.2022,LOAN_1780847540,0,0 days,"613,720"
9892,31.12.2022,LOAN_1780839368,0,0 days,"663,202"
9893,31.12.2022,LOAN_1749606125,0,0 days,"333,259"
9894,31.12.2022,LOAN_1780851245,0,0 days,"250,403"
9895,31.12.2022,LOAN_1780326304,39,31 - 60,"373,129"
9896,31.12.2022,LOAN_1780848604,0,0 days,"521,798"
9897,31.12.2022,LOAN_1774706351,0,0 days,"526,685"
9898,31.12.2022,LOAN_1780851933,0,0 days,"717,266"
9899,31.12.2022,LOAN_1780848308,0,0 days,"475,924"
9900,31.12.2022,LOAN_1780581136,0,0 days,"491,102"
9901,31.12.2022,LOAN_1780323919,0,0 days,"312,070"
9902,31.12.2022,LOAN_1780845216,0,0 days,"661,442"
9903,31.12.2022,LOAN_1781083570,0,0 days,"694,964"
9904,31.12.2022,LOAN_1781081673,0,0 days,"1,657,372"
9905,31.12.2022,LOAN_1780325487,0,0 days,"180,613"
9906,31.12.2022,LOAN_1780845313,0,0 days,"292,010"
9907,31.12.2022,LOAN_1780842378,68,61 - 90,"316,519"
9908,31.12.2022,LOAN_1780325354,0,0 days,"284,007"
9909,31.12.2022,LOAN_1780579492,8,1 - 30,"462,036"
9910,31.12.2022,LOAN_1780320045,0,0 days,"379,636"
9911,30.06.2023,LOAN_1509706381,0,0 days,"19,348"
9912,30.06.2023,LOAN_1578165058,0,0 days,"30,830"
9913,31.03.2023,LOAN_1578165058,0,0 days,"48,216"
9914,31.03.2023,LOAN_1509706381,0,0 days,"76,433"
9915,31.12.2022,LOAN_1509706381,0,0 days,"130,967"
9916,31.12.2022,LOAN_1578165058,0,0 days,"64,850"
9917,31.03.2023,LOAN_1578164734,0,0 days,"66,138"
9918,30.09.2023,LOAN_1578164734,0,0 days,"17,195"
9919,30.06.2023,LOAN_1578164734,0,0 days,"42,217"
9920,31.12.2022,LOAN_1578164734,0,0 days,"89,076"
9921,31.03.2023,LOAN_1780573373,0,0 days,"91,851"
9922,31.03.2023,LOAN_1780324153,0,0 days,"194,626"
9923,30.06.2023,LOAN_1780573373,0,0 days,"75,392"
9924,30.09.2023,LOAN_1780573373,0,0 days,"63,976"
9925,31.12.2023,LOAN_1780573373,0,0 days,"41,804"
9926,31.12.2022,LOAN_1780573373,0,0 days,"115,043"
9927,31.12.2022,LOAN_1780324153,0,0 days,"218,653"
9928,31.12.2022,LOAN_1786388125,0,0 days,"11,009"
9929,31.03.2023,LOAN_1788806412,4,1 - 30,"32,466"
9930,30.06.2023,LOAN_1788806412,64,61 - 90,"31,227"
9931,30.09.2023,LOAN_1788806412,126,121 - 150,"30,122"
9932,31.12.2023,LOAN_1788806412,218,180+,"30,122"
9933,31.12.2022,LOAN_1788806412,4,1 - 30,"35,727"
9934,30.09.2023,LOAN_1793719125,0,0 days,"619,051"
9935,31.12.2023,LOAN_1793719125,0,0 days,"587,943"
9936,30.06.2023,LOAN_1793719125,0,0 days,"649,852"
9937,31.03.2023,LOAN_1793719125,0,0 days,"682,195"
9938,31.12.2022,LOAN_1793719125,0,0 days,"713,849"
9939,31.03.2023,LOAN_2018006423,0,0 days,"91,116"
9940,31.12.2023,LOAN_2018006423,0,0 days,"59,726"
9941,30.06.2023,LOAN_2018006423,0,0 days,"82,147"
9942,30.09.2023,LOAN_2018006423,0,0 days,"71,683"
9943,31.03.2023,LOAN_1978218410,0,0 days,"931,040"
9944,30.06.2023,LOAN_1978218410,37,31 - 60,"922,703"
9945,30.06.2023,LOAN_2006790125,7,1 - 30,"980,932"
9946,30.09.2023,LOAN_2075908368,0,0 days,"891,550"
9947,31.12.2023,LOAN_2118616149,0,0 days,"352,591"
9948,31.12.2023,LOAN_2075908368,0,0 days,"865,999"
9949,31.03.2023,LOAN_2006790125,0,0 days,"998,611"
9950,30.09.2023,LOAN_2118616149,0,0 days,"362,403"
9951,31.03.2023,LOAN_1856454125,0,0 days,"529,137"
9952,30.06.2023,LOAN_1856454125,0,0 days,"517,055"
9953,31.12.2023,LOAN_1856454125,0,0 days,"490,045"
9954,30.09.2023,LOAN_1856454125,0,0 days,"504,156"
9955,31.12.2022,LOAN_1856454125,0,0 days,"541,163"
9956,30.06.2023,LOAN_1993255125,0,0 days,"868,908"
9957,30.09.2023,LOAN_1993255125,0,0 days,"846,475"
9958,31.12.2023,LOAN_1993255125,0,0 days,"822,608"
9959,31.03.2023,LOAN_1993255125,0,0 days,"890,348"
9960,31.12.2023,LOAN_2139896147,0,0 days,"294,066"
9961,30.06.2023,LOAN_2029909158,0,0 days,"157,469"
9962,30.06.2023,LOAN_2060006398,0,0 days,"211,000"
9963,30.09.2023,LOAN_2075354125,0,0 days,"48,902"
9964,30.09.2023,LOAN_2119736152,0,0 days,"327,403"
9965,31.12.2023,LOAN_2119736152,0,0 days,"319,919"
9966,31.12.2023,LOAN_2029909158,0,0 days,"150,616"
9967,31.12.2023,LOAN_2139908446,0,0 days,"245,965"
9968,31.12.2023,LOAN_2139908499,0,0 days,"385,318"
9969,31.12.2023,LOAN_2078129983,0,0 days,"127,718"
9970,31.12.2023,LOAN_2139909181,0,0 days,"900,704"
9971,31.12.2023,LOAN_2138776147,0,0 days,"610,881"
9972,30.09.2023,LOAN_2078129983,0,0 days,"131,808"
9973,30.09.2023,LOAN_2029909158,0,0 days,"154,260"
9974,30.09.2023,LOAN_2078128469,0,0 days,"260,646"
9975,31.12.2023,LOAN_2078128469,0,0 days,"255,106"
9976,31.12.2023,LOAN_2075354125,0,0 days,"47,826"
9977,30.06.2023,LOAN_2067936459,0,0 days,"70,000"
9978,30.09.2023,LOAN_2067936459,0,0 days,"56,828"
9979,30.09.2023,LOAN_2078132485,0,0 days,"57,260"
9980,31.12.2023,LOAN_2078132485,27,1 - 30,"49,530"
9981,31.12.2023,LOAN_2082556152,0,0 days,"46,866"
9982,31.12.2023,LOAN_2078133471,0,0 days,"87,355"
9983,31.12.2023,LOAN_2067936459,0,0 days,"43,242"
9984,30.09.2023,LOAN_2078133471,0,0 days,"155,038"
9985,30.09.2023,LOAN_2078129614,0,0 days,"31,796"
9986,30.09.2023,LOAN_2082556152,0,0 days,"74,908"
9987,31.03.2023,LOAN_2007928913,0,0 days,"552,000"
9988,30.06.2023,LOAN_2007930055,0,0 days,"1,078,552"
9989,30.06.2023,LOAN_2067936836,0,0 days,"100,000"
9990,30.06.2023,LOAN_1995060125,0,0 days,"776,135"
9991,30.06.2023,LOAN_2067406424,0,0 days,"998,203"
9992,30.09.2023,LOAN_2007930055,0,0 days,"1,038,995"
9993,30.09.2023,LOAN_2067936836,0,0 days,"97,462"
9994,30.09.2023,LOAN_2088566145,0,0 days,"191,010"
9995,30.09.2023,LOAN_2029908387,0,0 days,"1,874,627"
9996,30.09.2023,LOAN_2117506348,0,0 days,"999,000"
9997,30.09.2023,LOAN_2085876146,0,0 days,"614,059"
9998,31.12.2023,LOAN_2029908387,0,0 days,"1,801,613"
9999,31.12.2023,LOAN_2067936836,0,0 days,"95,074"
10000,31.12.2023,LOAN_2117506348,0,0 days,"972,869"
10001,31.12.2023,LOAN_2067406424,0,0 days,"932,577"
10002,31.12.2023,LOAN_2085876146,0,0 days,"591,846"
10003,30.06.2023,LOAN_2029908387,0,0 days,"2,391,321"
10004,31.03.2023,LOAN_1995060125,0,0 days,"804,247"
10005,31.03.2023,LOAN_2007930055,0,0 days,"1,116,649"
10006,31.03.2023,LOAN_2007928760,0,0 days,"100,000"
10007,30.09.2023,LOAN_2067406424,0,0 days,"968,475"
10008,30.09.2023,LOAN_1995060125,0,0 days,"746,946"
10009,31.12.2023,LOAN_2007930055,0,0 days,"997,521"
10010,31.12.2023,LOAN_2088566145,0,0 days,"186,477"
10011,31.12.2023,LOAN_1995060125,0,0 days,"716,350"
10012,31.03.2023,LOAN_2007929351,0,0 days,"913,027"
10013,30.06.2023,LOAN_2007929351,0,0 days,"795,744"
10014,30.09.2023,LOAN_2007929351,0,0 days,"727,730"
10015,31.12.2023,LOAN_2007929351,0,0 days,"658,206"
10016,30.06.2023,LOAN_1734909041,0,0 days,"56,355"
10017,30.09.2023,LOAN_1734909041,0,0 days,"50,082"
10018,31.03.2023,LOAN_1734909041,0,0 days,"62,427"
10019,31.12.2023,LOAN_1734909041,0,0 days,"43,586"
10020,31.12.2022,LOAN_1734909041,0,0 days,"68,350"
10021,31.03.2023,LOAN_1701120125,0,0 days,"725,375"
10022,31.12.2023,LOAN_1701120125,0,0 days,"665,928"
10023,30.06.2023,LOAN_1701120125,0,0 days,"706,589"
10024,30.09.2023,LOAN_1701120125,0,0 days,"686,899"
10025,31.12.2022,LOAN_1701120125,0,0 days,"744,012"
